symbol,deal_date,role,stock_ret_1d,bench_ret_1d,abnormal_ret_1d,stock_ret_5d,bench_ret_5d,abnormal_ret_5d,stock_ret_21d,bench_ret_21d,abnormal_ret_21d,stock_ret_63d,bench_ret_63d,abnormal_ret_63d
LGF-A,2024-10-15,acquirer,-0.001312,8.7e-05,-0.001399,-0.007874,-0.007405,-0.000469,0.018373,0.018964,-0.000591,-0.009186,0.029688,-0.038875
LION,2024-10-15,target,0.001502,8.7e-05,0.001415,-0.015015,-0.007405,-0.00761,0.072072,0.018964,0.053108,0.022523,0.029688,-0.007166
LGF-B,2024-10-15,acquirer,0.001477,8.7e-05,0.00139,-0.002954,-0.007405,0.00445,0.017725,0.018964,-0.001238,-0.005908,0.029688,-0.035597
YOTAW,2024-10-15,acquirer,0.424501,8.7e-05,0.424415,,,,0.652422,0.018964,0.633458,0.603989,0.029688,0.5743
BUSE,2024-10-18,acquirer,0.002109,-0.000538,0.002646,0.020666,-0.004804,0.02547,0.062421,0.011429,0.050992,-0.067904,0.048264,-0.116168
NWYF,2024-10-18,target,0.00625,-0.000538,0.006788,0.00625,-0.004804,0.011054,0.139063,0.011429,0.127634,,,
NBTB,2024-10-24,acquirer,0.036754,0.003094,0.03366,0.022434,-0.013809,0.036244,0.170167,0.031936,0.138231,0.086158,0.042826,0.043331
EVBN,2024-10-24,target,0.027945,0.003094,0.024851,0.015409,-0.013809,0.029218,0.153565,0.031936,0.121629,0.101071,0.042826,0.058245
NBRWF,2024-10-31,acquirer,0.008772,-0.002145,0.010917,0.238596,0.047538,0.191058,-0.142105,0.05757,-0.199676,-0.289474,0.061665,-0.351138
DECAU,2024-11-06,acquirer,0.0,0.004316,-0.004316,0.006071,-0.003807,0.009878,0.02255,0.015226,0.007324,0.040763,0.019695,0.021068
DECAW,2024-11-06,acquirer,-0.25,0.004316,-0.254316,0.066683,-0.003807,0.07049,0.166667,0.015226,0.15144,0.033333,0.019695,0.013638
IPXXU,2024-11-12,acquirer,0.0,-0.00644,0.00644,0.0,-0.011203,0.011203,0.229282,0.011745,0.217536,0.069061,0.027389,0.041672
PORT,2024-11-12,acquirer,0.002693,-0.00644,0.009133,0.002693,-0.011203,0.013896,0.000898,0.011745,-0.010848,0.022442,0.027389,-0.004947
WTMAU,2024-11-12,acquirer,0.0,-0.00644,0.00644,0.0,-0.011203,0.011203,0.0,0.011745,-0.011745,,,
ATMVU,2024-11-12,acquirer,0.0,-0.00644,0.00644,0.0,-0.011203,0.011203,,,,0.017683,0.027389,-0.009705
SOLV,2024-11-15,acquirer,-0.001043,0.003648,-0.004691,0.066895,0.015936,0.05096,-0.003427,-0.003184,-0.000243,0.087902,0.023473,0.064429
AUB,2024-11-21,target,0.021553,0.003382,0.01817,0.010287,0.013631,-0.003345,-0.102376,0.013121,-0.115497,-0.165075,-0.01426,-0.150815
SASR,2024-11-21,target,0.022679,0.003382,0.019296,0.006937,0.013631,-0.006694,-0.096585,0.013121,-0.109706,-0.15555,-0.01426,-0.14129
AUBAP,2024-11-21,acquirer,-0.002004,0.003382,-0.005386,0.006012,0.013631,-0.007619,,,,,,
AHNR,2024-11-22,acquirer,-0.102636,0.005234,-0.10787,-0.199103,0.010689,-0.209791,-0.155356,0.009774,-0.16513,-0.225575,-0.002253,-0.223322
AVTE,2024-12-03,acquirer,0.003922,-0.001649,0.005571,0.019608,-0.000333,0.019941,0.058824,-0.01694,0.075763,-0.027451,-0.074372,0.046921
OKE,2024-12-09,acquirer,-0.000101,0.007724,-0.007825,-0.024516,0.002468,-0.026984,-0.00343,-0.032272,0.028842,-0.06588,-0.063201,-0.002679
ENLC,2024-12-09,target,0.005453,0.007724,-0.002271,-0.023858,0.002468,-0.026326,0.000682,-0.032272,0.032954,,,
CNOBP,2024-12-10,acquirer,0.0,-0.005149,0.005149,-0.007561,-0.034857,0.027296,-0.006616,-0.038373,0.031757,0.040643,-0.063216,0.103859
CHTR,2024-12-13,acquirer,-0.020977,-0.00412,-0.016857,-0.077867,-0.016647,-0.06122,-0.072853,-0.01186,-0.060994,-0.043274,-0.064921,0.021647
LBRDA,2024-12-13,target,-0.021392,-0.00412,-0.017272,-0.067617,-0.016647,-0.05097,-0.071429,-0.01186,-0.059569,0.0209,-0.064921,0.085821
CARA,2024-12-18,acquirer,0.032587,0.012019,0.020567,-0.075356,0.018616,-0.093973,0.03055,0.043847,-0.013297,0.10387,-0.011881,0.115751
IROHU,2024-12-19,acquirer,0.0,0.005972,-0.005972,0.0,-0.004966,0.004966,0.003781,0.028446,-0.024665,,,
RCB,2024-12-26,acquirer,0.002626,-0.01141,0.014036,0.006127,0.000593,0.005534,0.006565,0.016852,-0.010287,0.032823,-0.054371,0.087193
RCC,2024-12-26,acquirer,0.004768,-0.01141,0.016178,0.003468,0.000593,0.002874,0.013437,0.016852,-0.003415,0.036411,-0.054371,0.090782
RC-PE,2024-12-26,acquirer,0.001207,-0.01141,0.012617,0.02233,0.000593,0.021736,0.011467,0.016852,-0.005386,-0.085094,-0.054371,-0.030723
RC,2024-12-26,acquirer,-0.025559,-0.01141,-0.014149,0.025559,0.000593,0.024966,-0.014377,0.016852,-0.031229,-0.223642,-0.054371,-0.169271
SQLLW,2024-12-26,acquirer,2.75,-0.01141,2.76141,,,,,,,,,
AMCR,2025-01-13,acquirer,0.010011,0.018193,-0.008182,0.021135,0.041654,-0.02052,0.061179,0.047303,0.013876,-0.004449,-0.073796,0.069347
AMC,2025-01-13,target,0.083333,0.018193,0.06514,0.046296,0.041654,0.004642,0.074074,0.047303,0.026771,-0.08642,-0.073796,-0.012624
AMCCF,2025-01-13,acquirer,0.0,0.018193,-0.018193,0.0,0.041654,-0.041654,0.113821,0.047303,0.066518,0.118467,-0.073796,0.192263
IPG,2025-01-17,target,-0.000368,0.005621,-0.005989,0.022091,0.002442,0.019649,-0.023564,0.012161,-0.035725,-0.142857,-0.123066,-0.019791
OMC,2025-01-17,acquirer,-0.005339,0.005621,-0.01096,0.007119,0.002442,0.004677,-0.034528,0.012161,-0.046689,-0.146891,-0.123066,-0.023825
NWBI,2025-01-27,acquirer,-0.005728,-0.004489,-0.00124,0.025368,-0.004539,0.029907,-0.031915,-0.032206,0.000291,-0.02455,-0.080281,0.055731
INDB,2025-01-27,acquirer,-0.004909,-0.004489,-0.00042,0.017334,-0.004539,0.021873,0.013346,-0.032206,0.045551,-0.107072,-0.080281,-0.026791
GEN,2025-02-03,acquirer,0.017313,0.004057,0.013256,0.030109,0.005867,0.024242,0.015431,-0.048294,0.063725,-0.044411,-0.068628,0.024217
CWAN,2025-02-11,acquirer,0.010561,0.01055,1.1e-05,0.090313,0.011636,0.078677,-0.020029,-0.067211,0.047181,-0.123088,-0.023206,-0.099882
FLYX,2025-02-14,acquirer,-0.008197,0.002359,-0.010556,-0.142076,-0.028209,-0.113867,-0.125683,-0.072553,-0.05313,-0.204918,-0.024283,-0.180635
CCNEP,2025-02-20,acquirer,0.00383,-0.004557,0.008386,-0.014894,-0.009601,-0.005293,-0.000426,-0.04022,0.039794,-0.006383,-0.025171,0.018788
BOID,2025-02-28,target,-0.012846,-0.011837,-0.001009,-0.041502,-0.039727,-0.001775,-0.078656,-0.036167,-0.042489,,,
GBCI,2025-02-28,acquirer,-0.039591,-0.011837,-0.027754,-0.053001,-0.039727,-0.013274,-0.083014,-0.036167,-0.046847,-0.137718,0.018369,-0.156087
HRI,2025-03-19,acquirer,0.004269,0.000321,0.003948,0.033406,0.005833,0.027572,-0.174294,-0.088533,-0.085761,-0.143884,0.057191,-0.201075
HEES,2025-03-19,target,-0.000526,0.000321,-0.000847,0.004207,0.005833,-0.001626,-0.054691,-0.088533,0.033843,,,
BHLB,2025-03-24,acquirer,0.002281,-0.011937,0.014218,-0.021673,-0.025184,0.003511,-0.059316,-0.050002,-0.009314,-0.069582,0.058129,-0.12771
BRKL,2025-03-24,target,0.001847,-0.011937,0.013784,-0.021237,-0.025184,0.003947,-0.060942,-0.050002,-0.01094,-0.058172,0.058129,-0.1163
CRSB,2025-03-31,target,0.000834,0.006329,-0.005495,-0.026967,-0.114958,0.087991,0.011954,-0.004464,0.016419,,,
SSTK,2025-03-31,target,-0.025452,0.006329,-0.031781,-0.21776,-0.114958,-0.102802,-0.117081,-0.004464,-0.112617,0.091629,0.109292,-0.017663
RKT,2025-04-07,acquirer,-0.033359,0.105014,-0.138372,-0.052312,0.082832,-0.135144,-0.116755,0.138134,-0.254889,0.045489,0.264236,-0.218747
APOS,2025-04-11,acquirer,0.016796,-0.002798,0.019595,0.020893,-0.022013,0.042906,0.020074,0.089919,-0.069845,0.044654,0.161275,-0.116621
APO-PA,2025-04-11,acquirer,0.015347,-0.002798,0.018146,-0.012916,-0.022013,0.009097,0.129616,0.089919,0.039697,0.19298,0.161275,0.031705
APO,2025-04-11,acquirer,0.018529,-0.002798,0.021327,-0.01442,-0.022013,0.007593,0.149198,0.089919,0.05928,0.220978,0.161275,0.059703
BRDG,2025-04-11,target,0.01139,-0.002798,0.014188,-0.017084,-0.022013,0.004929,0.148064,0.089919,0.058145,0.219818,0.161275,0.058542
RKT,2025-04-29,acquirer,-0.01007,0.007073,-0.017143,-0.099923,0.011916,-0.111838,-0.012393,0.062842,-0.075236,0.144074,0.143186,0.000888
COOP,2025-04-29,target,0.00492,0.007073,-0.002153,-0.007295,0.011916,-0.01921,0.088387,0.062842,0.025545,0.308423,0.143186,0.165237
RDNT,2025-05-06,acquirer,0.02565,0.006972,0.018678,0.09769,0.047119,0.050571,0.066946,0.067694,-0.000749,-0.044388,0.13003,-0.174417
AACT-UN,2025-05-14,acquirer,0.0,0.006336,-0.006336,0.052137,-0.012485,0.064622,0.025641,0.020695,0.004946,0.050427,0.09295,-0.042523
GSRTU,2025-05-14,acquirer,0.0,0.006336,-0.006336,0.009355,-0.012485,0.02184,0.103835,0.020695,0.08314,0.262862,0.09295,0.169913
FIEB,2025-05-23,target,0.0,-0.005784,0.005784,0.0,0.008353,-0.008353,0.055118,0.038109,0.017009,0.094488,0.094593,-0.000105
MLTX,2025-06-20,target,0.019835,0.011044,0.008791,0.051928,0.029491,0.022437,0.242255,0.05676,0.185496,0.225318,0.114204,0.111114
FL,2025-06-23,target,0.00501,0.000562,0.004449,0.041754,0.017914,0.023839,0.050939,0.045563,0.005377,,,
DKS,2025-06-23,acquirer,0.041505,0.000562,0.040943,0.155247,0.017914,0.137333,0.188519,0.045563,0.142956,0.289686,0.096034,0.193652
HLGN,2025-07-02,target,-0.141892,-0.007457,-0.134435,-0.101351,-0.002742,-0.098609,-0.006757,0.009317,-0.016073,,,
ZEOWW,2025-07-02,acquirer,-0.021631,-0.007457,-0.014174,,,,-0.292845,0.009317,-0.302162,-0.019967,0.073139,-0.093105
HONDU,2025-07-17,acquirer,0.0,0.001901,-0.001901,-0.095618,0.01518,-0.110797,0.041434,0.025054,0.01638,1.47012,0.055605,1.414514
MRNO,2025-07-17,target,0.036048,0.001901,0.034147,0.05741,0.01518,0.04223,-0.242991,0.025054,-0.268045,-0.670227,0.055605,-0.725832
SQCF,2025-07-22,target,-0.018076,0.000332,-0.018408,-0.041317,0.000395,-0.041712,-0.06133,0.002103,-0.063433,,,
GBCI,2025-07-31,acquirer,0.021142,0.015194,0.005948,0.023256,0.024871,-0.001615,0.137186,0.029839,0.107347,-0.043693,0.0965,-0.140193
CRWV,2025-08-20,acquirer,0.035246,0.015368,0.019878,0.132173,0.021048,0.111125,0.467452,0.052147,0.415306,-0.174799,0.045504,-0.220303
CORZ,2025-08-20,target,-0.017404,0.015368,-0.032772,0.040609,0.021048,0.019561,0.245105,0.052147,0.192959,0.116026,0.045504,0.070522
SVIIR,2025-08-22,acquirer,0.02719,0.004199,0.022992,0.009063,-0.003418,0.012482,0.797583,0.031856,0.765727,,,
SVIIU,2025-08-22,acquirer,0.0,0.004199,-0.004199,-0.083786,-0.003418,-0.080368,-0.000776,0.031856,-0.032632,0.008534,0.028625,-0.020092
SVIIW,2025-08-22,acquirer,-0.027027,0.004199,-0.031226,0.00027,-0.003418,0.003688,2.648649,0.031856,2.616792,,,
CBSH,2025-08-26,acquirer,-0.013016,0.003551,-0.016567,-0.01848,0.003861,-0.022341,-0.043066,0.026332,-0.069398,-0.178853,0.046802,-0.225655
FNBT,2025-08-26,target,-0.0223,0.003551,-0.025852,-0.024648,0.003861,-0.028509,-0.050235,0.026332,-0.076567,-0.128873,0.046802,-0.175676
WES,2025-08-28,acquirer,-0.007837,-0.007415,-0.000422,-0.032393,0.005861,-0.038254,0.00209,0.035615,-0.033525,0.027429,0.062369,-0.034939
EEFT,2025-09-05,acquirer,0.009282,0.002303,0.006979,-0.011271,0.018608,-0.029879,-0.039558,0.034125,-0.073683,-0.174033,0.059734,-0.233767
MBC,2025-09-05,acquirer,-0.045488,0.002303,-0.047791,0.023863,0.018608,0.005255,-0.042506,0.034125,-0.07663,-0.169277,0.059734,-0.22901
