symbol,event_date,surprise_raw,category,quintile,stock_ret_1d,bench_ret_1d,abnormal_ret_1d,stock_ret_5d,bench_ret_5d,abnormal_ret_5d,stock_ret_21d,bench_ret_21d,abnormal_ret_21d,stock_ret_63d,bench_ret_63d,abnormal_ret_63d
033780.KS,2017-07-27,0.41,positive,Q3,-0.046025,0.000716,-0.046741,-0.046025,-0.002307,-0.043718,-0.037657,-0.015098,-0.022559,-0.104603,0.065381,-0.169984
204320.KS,2017-07-27,-11.81,negative,Q3,-0.033898,0.000716,-0.034615,-0.032015,-0.002307,-0.029708,-0.039548,-0.015098,-0.02445,0.222222,0.065381,0.156841
035420.KS,2017-07-27,-16.68,negative,Q3,0.005006,0.000716,0.00429,-0.028786,-0.002307,-0.026479,-0.026283,-0.015098,-0.011185,0.0801,0.065381,0.014719
004020.KS,2017-07-28,-40.25,negative,Q2,0.011164,0.008428,0.002736,0.00638,-0.001648,0.008028,-0.065391,-0.012661,-0.05273,-0.051037,0.061056,-0.112093
103140.KS,2017-07-28,28.91,positive,Q4,0.044265,0.008428,0.035838,0.062374,-0.001648,0.064022,0.128773,-0.012661,0.141433,-0.012073,0.061056,-0.073129
005940.KS,2017-07-28,27.44,positive,Q4,0.017667,0.008428,0.009239,-0.03887,-0.001648,-0.037222,-0.024736,-0.012661,-0.012075,-0.010601,0.061056,-0.071657
003850.KS,2017-07-28,-90.47,negative,Q1,-0.001199,0.008428,-0.009627,-0.011991,-0.001648,-0.010343,0.002398,-0.012661,0.015059,0.016786,0.061056,-0.04427
170900.KS,2017-07-28,213.84,positive,Q5,0.00241,0.008428,-0.006018,-0.008434,-0.001648,-0.006786,-0.001205,-0.012661,0.011456,0.183132,0.061056,0.122076
011780.KS,2017-07-28,43.11,positive,Q5,0.009259,0.008428,0.000831,0.001323,-0.001648,0.002971,0.05291,-0.012661,0.065571,0.0,0.061056,-0.061056
071840.KS,2017-07-28,28.23,positive,Q4,-0.007184,0.008428,-0.015612,-0.014368,-0.001648,-0.01272,-0.001437,-0.012661,0.011224,0.008621,0.061056,-0.052435
012330.KS,2017-07-28,-31.41,negative,Q2,-0.002033,0.008428,-0.010461,0.030488,-0.001648,0.032136,-0.006098,-0.012661,0.006563,0.107724,0.061056,0.046668
023530.KS,2017-07-28,-155.43,negative,Q1,0.005703,0.008428,-0.002725,0.022814,-0.001648,0.024462,-0.013308,-0.012661,-0.000647,-0.110266,0.061056,-0.171322
030000.KS,2017-07-28,21.62,positive,Q4,0.012285,0.008428,0.003857,-0.009828,-0.001648,-0.008179,-0.054054,-0.012661,-0.041393,-0.027027,0.061056,-0.088083
000100.KS,2017-07-28,-8.08,negative,Q3,0.0,0.008428,-0.008428,-0.042283,-0.001648,-0.040635,-0.038055,-0.012661,-0.025394,-0.120507,0.061056,-0.181564
029780.KS,2017-07-28,33.63,positive,Q5,0.025189,0.008428,0.016761,-0.008816,-0.001648,-0.007168,-0.047859,-0.012661,-0.035198,-0.028967,0.061056,-0.090023
138930.KS,2017-07-28,2.03,positive,Q3,0.022124,0.008428,0.013696,-0.022125,-0.001648,-0.020477,-0.11062,-0.012661,-0.09796,-0.175221,0.061056,-0.236277
185750.KS,2017-07-28,6.99,positive,Q4,0.013333,0.008428,0.004905,-0.004444,-0.001648,-0.002796,-0.066667,-0.012661,-0.054006,0.075556,0.061056,0.0145
012750.KS,2017-07-28,-6.86,negative,Q3,-0.006508,0.008428,-0.014936,-0.005423,-0.001648,-0.003775,-0.021692,-0.012661,-0.009031,0.036876,0.061056,-0.02418
028050.KS,2017-07-28,-14.42,negative,Q3,0.02451,0.008428,0.016082,0.044118,-0.001648,0.045766,0.078431,-0.012661,0.091092,0.249999,0.061056,0.188943
030200.KS,2017-07-28,-8.35,negative,Q3,0.010057,0.008428,0.001629,-0.014368,-0.001648,-0.012719,-0.08477,-0.012661,-0.072109,-0.153736,0.061056,-0.214792
139130.KS,2017-07-31,-2.95,negative,Q3,0.0,0.001927,-0.001927,-0.004219,-0.011651,0.007432,-0.07173,-0.024668,-0.047062,-0.156118,0.05055,-0.206668
052690.KS,2017-07-31,-60.59,negative,Q2,-0.025974,0.001927,-0.027901,-0.054545,-0.011651,-0.042894,-0.05974,-0.024668,-0.035072,-0.064935,0.05055,-0.115485
071320.KS,2017-07-31,83.82,positive,Q5,0.001241,0.001927,-0.000687,-0.033499,-0.011651,-0.021848,-0.050869,-0.024668,-0.0262,-0.080645,0.05055,-0.131195
011170.KS,2017-07-31,4.59,positive,Q4,0.00657,0.001927,0.004643,0.015769,-0.011651,0.02742,0.049934,-0.024668,0.074602,-0.026281,0.05055,-0.076831
267250.KS,2017-08-01,25.2,positive,Q4,-0.010438,-0.016798,0.00636,-0.008351,-0.024402,0.016052,-0.080376,-0.02881,-0.051566,-0.125261,0.051396,-0.176657
037560.KS,2017-08-01,-54.12,negative,Q2,-0.001155,-0.016798,0.015643,-0.012716,-0.024402,0.011687,-0.025433,-0.02881,0.003377,-0.221965,0.051396,-0.273361
051600.KS,2017-08-01,10.93,positive,Q4,0.0138,-0.016798,0.030599,0.012739,-0.024402,0.037141,-0.045648,-0.02881,-0.016838,-0.112527,0.051396,-0.163922
267270.KS,2017-08-01,-20.6,negative,Q2,0.031515,-0.016798,0.048313,-0.020606,-0.024402,0.003796,-0.192727,-0.02881,-0.163917,-0.094396,0.051396,-0.145792
021240.KS,2017-08-01,6.76,positive,Q4,0.010225,-0.016798,0.027023,0.007158,-0.024402,0.03156,-0.01636,-0.02881,0.01245,0.052063,0.051396,0.000668
005300.KS,2017-08-01,-146.16,negative,Q1,-0.023917,-0.016798,-0.007119,-0.020039,-0.024402,0.004364,-0.001293,-0.02881,0.027517,-0.143504,0.051396,-0.194899
114090.KS,2017-08-01,-14.19,negative,Q3,-0.004238,-0.016798,0.012561,0.029661,-0.024402,0.054063,-0.027543,-0.02881,0.001267,0.286017,0.051396,0.234621
241560.KS,2017-08-01,-34.68,negative,Q2,0.022472,-0.016798,0.03927,0.064606,-0.024402,0.089009,0.050562,-0.02881,0.079371,0.015449,0.051396,-0.035947
000150.KS,2017-08-02,-35.83,negative,Q2,0.003876,0.003603,0.000273,0.034884,-0.011471,0.046355,-0.011628,-0.023965,0.012337,0.054264,0.068593,-0.014329
007070.KS,2017-08-02,-32.04,negative,Q2,0.008434,0.003603,0.004831,0.028916,-0.011471,0.040387,-0.090362,-0.023965,-0.066397,-0.142169,0.068593,-0.210761
034020.KS,2017-08-02,-223.27,negative,Q1,-0.008,0.003603,-0.011603,0.010666,-0.011471,0.022138,-0.050666,-0.023965,-0.026702,-0.066667,0.068593,-0.135259
000120.KS,2017-08-03,2.27,positive,Q3,-0.027027,0.001378,-0.028405,-0.089189,-0.031618,-0.057571,-0.1,-0.028734,-0.071266,-0.181081,0.061575,-0.242656
097950.KS,2017-08-04,-69.29,negative,Q1,0.008392,-0.001676,0.010068,0.006993,-0.026902,0.033895,-0.032168,-0.032905,0.000737,0.095105,0.054862,0.040243
002380.KS,2017-08-04,24.55,positive,Q4,-0.008505,-0.001676,-0.00683,-0.032807,-0.026902,-0.005905,-0.080194,-0.032905,-0.04729,-0.032807,0.054862,-0.087669
027410.KS,2017-08-07,-5.07,negative,Q3,-0.022599,-0.010999,-0.0116,0.00565,-0.019405,0.025055,-0.029379,-0.02027,-0.009109,-0.502448,0.055083,-0.557531
011790.KS,2017-08-07,58.72,positive,Q5,0.037293,-0.010999,0.048292,0.033149,-0.019405,0.052554,0.052486,-0.02027,0.072756,0.180939,0.055083,0.125856
036570.KS,2017-08-07,-45.98,negative,Q2,-0.003836,-0.010999,0.007163,-0.017903,-0.019405,0.001502,0.186701,-0.02027,0.20697,0.076726,0.055083,0.021643
015760.KS,2017-08-07,-35.97,negative,Q2,-0.008979,-0.010999,0.002021,-0.013468,-0.019405,0.005937,-0.062851,-0.02027,-0.042581,-0.148148,0.055083,-0.203232
069260.KS,2017-08-08,15.91,positive,Q4,0.0,-0.003766,0.003766,0.004024,-0.002837,0.006862,-0.054326,-0.010416,-0.043909,-0.030181,0.063275,-0.093456
161390.KS,2017-08-08,-7.78,negative,Q3,-0.004777,-0.003766,-0.001011,-0.007962,-0.002837,-0.005124,-0.078026,-0.010416,-0.067609,-0.148089,0.063275,-0.211364
034830.KS,2017-08-08,151.11,positive,Q5,0.017857,-0.003766,0.021623,0.041668,-0.002837,0.044506,-0.038689,-0.010416,-0.028272,-0.041664,0.063275,-0.104939
005440.KS,2017-08-09,9.98,positive,Q4,0.002833,-0.016851,0.019685,-0.022663,-0.000466,-0.022196,-0.090652,-0.000165,-0.090486,-0.144476,0.074305,-0.218781
036460.KS,2017-08-09,-66.23,negative,Q1,-0.044118,-0.016851,-0.027266,-0.097059,-0.000466,-0.096593,-0.156863,-0.000165,-0.156697,-0.118627,0.074305,-0.192932
088350.KS,2017-08-09,33.66,positive,Q5,0.005107,-0.016851,0.021959,-0.051086,-0.000466,-0.05062,-0.12516,-0.000165,-0.124995,-0.037038,0.074305,-0.111342
035250.KS,2017-08-09,-5.51,negative,Q3,-0.006964,-0.016851,0.009887,-0.01532,-0.000466,-0.014854,0.001393,-0.000165,0.001558,0.064067,0.074305,-0.010238
192820.KS,2017-08-09,9.66,positive,Q4,0.008658,-0.016851,0.025509,0.012987,-0.000466,0.013453,-0.064935,-0.000165,-0.06477,0.021645,0.074305,-0.05266
069960.KS,2017-08-09,-5.7,negative,Q3,-0.029703,-0.016851,-0.012852,-0.054455,-0.000466,-0.053989,-0.09802,-0.000165,-0.097855,-0.136634,0.074305,-0.210939
020000.KS,2017-08-09,23.68,positive,Q4,0.0319,-0.016851,0.048751,-0.026352,-0.000466,-0.025886,-0.106796,-0.000165,-0.106631,-0.171984,0.074305,-0.246288
079160.KS,2017-08-10,-226.99,negative,Q1,-0.03231,0.006255,-0.038565,0.001615,0.015213,-0.013598,-0.003231,0.019727,-0.022958,0.200323,0.092374,0.107949
004170.KS,2017-08-10,45.21,positive,Q5,-0.029412,0.006255,-0.035667,-0.053922,0.015213,-0.069135,-0.093137,0.019727,-0.112864,0.269608,0.092374,0.177234
020150.KS,2017-08-10,40.63,positive,Q5,0.006896,0.006255,0.000641,0.075862,0.015213,0.060649,0.124138,0.019727,0.104411,0.015172,0.092374,-0.077201
120110.KS,2017-08-10,20.26,positive,Q4,0.041285,0.006255,0.035029,0.042814,0.015213,0.0276,0.102447,0.019727,0.08272,0.253823,0.092374,0.161449
035720.KS,2017-08-10,-61.15,negative,Q2,0.027273,0.006255,0.021018,0.036364,0.015213,0.02115,0.186364,0.019727,0.166637,0.431818,0.092374,0.339444
032830.KS,2017-08-10,-39.63,negative,Q2,0.025424,0.006255,0.019169,0.0,0.015213,-0.015213,-0.021186,0.019727,-0.040913,0.144068,0.092374,0.051694
020560.KS,2017-08-10,-101.7,negative,Q1,-0.003067,0.006255,-0.009323,-0.062372,0.015213,-0.077585,-0.100204,0.019727,-0.119931,-0.010225,0.092374,-0.102599
057050.KS,2017-08-10,15.02,positive,Q4,-0.050847,0.006255,-0.057103,-0.074576,0.015213,-0.089789,-0.091525,0.019727,-0.111252,-0.159322,0.092374,-0.251696
009830.KS,2017-08-10,26.15,positive,Q4,0.053412,0.006255,0.047157,0.037092,0.015213,0.021879,0.099406,0.019727,0.07968,-0.10089,0.092374,-0.193264
251270.KS,2017-08-11,-43.99,negative,Q2,0.041985,0.006015,0.03597,0.103053,0.013328,0.089726,0.137405,0.011121,0.126283,0.400763,0.082876,0.317888
001680.KS,2017-08-11,-23.48,negative,Q2,-0.010162,0.006015,-0.016177,-0.03252,0.013328,-0.045848,-0.081301,0.011121,-0.092422,0.119919,0.082876,0.037043
145990.KS,2017-08-11,-60.43,negative,Q2,-0.00209,0.006015,-0.008105,-0.022989,0.013328,-0.036316,-0.016719,0.011121,-0.02784,-0.027168,0.082876,-0.110044
139480.KS,2017-08-11,-51.36,negative,Q2,-0.004292,0.006015,-0.010307,-0.034335,0.013328,-0.047663,-0.06867,0.011121,-0.079791,0.081545,0.082876,-0.001331
004490.KS,2017-08-11,-14.02,negative,Q3,-0.01738,0.006015,-0.023395,-0.018717,0.013328,-0.032045,-0.034759,0.011121,-0.045881,-0.082888,0.082876,-0.165763
181710.KS,2017-08-11,-58.25,negative,Q2,0.042071,0.006015,0.036056,0.061489,0.013328,0.048161,0.12136,0.011121,0.110238,0.137541,0.082876,0.054665
192080.KS,2017-08-11,-56.26,negative,Q2,-0.001815,0.006015,-0.00783,-0.007259,0.013328,-0.020587,0.039928,0.011121,0.028806,0.018149,0.082876,-0.064727
078930.KS,2017-08-11,67.58,positive,Q5,-0.045326,0.006015,-0.051341,-0.015581,0.013328,-0.028908,-0.050991,0.011121,-0.062113,-0.143059,0.082876,-0.225935
093050.KS,2017-08-11,3.24,positive,Q4,0.016529,0.006015,0.010514,-0.029752,0.013328,-0.04308,-0.12562,0.011121,-0.136741,-0.057851,0.082876,-0.140727
111770.KS,2017-08-11,7.94,positive,Q4,0.005882,0.006015,-0.000132,-0.007353,0.013328,-0.020681,-0.023529,0.011121,-0.034651,-0.008824,0.082876,-0.091699
000070.KS,2017-08-11,-39.53,negative,Q2,-0.012712,0.006015,-0.018727,-0.080509,0.013328,-0.093836,-0.144068,0.011121,-0.155189,-0.15678,0.082876,-0.239655
014680.KS,2017-08-11,-13.19,negative,Q3,0.024259,0.006015,0.018244,0.06469,0.013328,0.051362,0.056604,0.011121,0.045482,0.018868,0.082876,-0.064008
000880.KS,2017-08-11,40.93,positive,Q5,0.017752,0.006015,0.011737,0.021696,0.013328,0.008368,-0.052268,0.011121,-0.06339,-0.185404,0.082876,-0.26828
017800.KS,2017-08-11,-23.41,negative,Q2,0.007782,0.006015,0.001767,0.001946,0.013328,-0.011382,-0.007782,0.011121,-0.018903,0.044747,0.082876,-0.038128
000990.KS,2017-08-11,-33.48,negative,Q2,-0.035503,0.006015,-0.041518,-0.032545,0.013328,-0.045872,-0.08284,0.011121,-0.093962,-0.177515,0.082876,-0.26039
006650.KS,2017-08-11,-131.55,negative,Q1,-0.016791,0.006015,-0.022806,0.014925,0.013328,0.001598,0.009328,0.011121,-0.001793,-0.083955,0.082876,-0.166831
039490.KS,2017-08-11,39.43,positive,Q5,-0.004848,0.006015,-0.010863,-0.008485,0.013328,-0.021813,-0.053333,0.011121,-0.064455,0.012121,0.082876,-0.070754
007570.KS,2017-08-14,3.31,positive,Q4,0.018813,0.005711,0.013103,0.021708,0.007725,0.013983,-0.021708,0.01252,-0.034227,0.127352,0.077692,0.04966
081660.KS,2017-08-14,-19.25,negative,Q2,0.02032,0.005711,0.014609,0.002903,0.007725,-0.004822,0.039187,0.01252,0.026668,0.133527,0.077692,0.055835
006260.KS,2017-08-14,222.58,positive,Q5,0.05569,0.005711,0.04998,0.006053,0.007725,-0.001672,-0.008475,0.01252,-0.020995,-0.144068,0.077692,-0.221759
072710.KS,2017-08-14,-31.34,negative,Q2,0.004545,0.005711,-0.001165,0.0,0.007725,-0.007725,0.018182,0.01252,0.005662,0.090909,0.077692,0.013218
271560.KS,2017-08-14,95.39,positive,Q5,-0.032529,0.005711,-0.038239,-0.010493,0.007725,-0.018218,0.007345,0.01252,-0.005175,0.280168,0.077692,0.202476
089590.KS,2017-08-14,11.7,positive,Q4,0.015686,0.005711,0.009976,0.019608,0.007725,0.011883,-0.010458,0.01252,-0.022978,-0.078431,0.077692,-0.156123
192400.KS,2017-08-14,-34.34,negative,Q2,-0.030418,0.005711,-0.036129,-0.011407,0.007725,-0.019132,-0.079848,0.01252,-0.092368,0.258555,0.077692,0.180864
033920.KS,2017-08-14,9.25,positive,Q4,-0.037209,0.005711,-0.042919,-0.046511,0.007725,-0.054236,-0.125581,0.01252,-0.138101,-0.097674,0.077692,-0.175366
003540.KS,2017-08-14,25.91,positive,Q4,0.006921,0.005711,0.001211,0.003461,0.007725,-0.004264,-0.031141,0.01252,-0.043661,0.0,0.077692,-0.077692
018880.KS,2017-08-14,-9.35,negative,Q3,-0.004566,0.005711,-0.010277,0.054795,0.007725,0.04707,0.118722,0.01252,0.106202,0.180438,0.077692,0.102746
002350.KS,2017-08-14,-18.4,negative,Q3,-0.011194,0.005711,-0.016904,-0.02985,0.007725,-0.037575,-0.003731,0.01252,-0.016251,-0.100746,0.077692,-0.178438
004370.KS,2017-08-14,-19.17,negative,Q2,0.005997,0.005711,0.000286,-0.017991,0.007725,-0.025716,0.010495,0.01252,-0.002025,0.101949,0.077692,0.024257
093370.KS,2017-08-14,-75.51,negative,Q1,-0.018779,0.005711,-0.02449,0.032864,0.007725,0.025139,0.16432,0.01252,0.1518,-0.071362,0.077692,-0.149053
028670.KS,2017-08-14,-31.47,negative,Q2,0.008236,0.005711,0.002526,0.051069,0.007725,0.043345,-0.004943,0.01252,-0.017463,-0.158155,0.077692,-0.235846
029460.KS,2017-08-14,72.56,positive,Q5,0.019231,0.005711,0.01352,0.083333,0.007725,0.075608,0.1047,0.01252,0.092181,0.00714,0.077692,-0.070552
016360.KS,2017-08-14,0.58,positive,Q3,0.006766,0.005711,0.001055,-0.006766,0.007725,-0.01449,-0.036536,0.01252,-0.049056,0.014885,0.077692,-0.062807
047810.KS,2017-08-14,-125.41,negative,Q1,0.0,0.005711,-0.005711,-0.025671,0.007725,-0.033396,0.091015,0.01252,0.078495,0.213536,0.077692,0.135844
000670.KS,2017-08-15,-7.92,negative,Q3,-0.009036,-0.001397,-0.007639,-0.046687,0.006,-0.052687,-0.110693,0.010332,-0.121024,-0.153614,0.075726,-0.229341
003550.KS,2017-08-15,33.79,positive,Q5,-0.003731,-0.001397,-0.002334,0.017413,0.006,0.011413,0.057214,0.010332,0.046882,0.114428,0.075726,0.038702
060980.KS,2017-08-15,23.94,positive,Q4,0.0,-0.001397,0.001397,-0.017107,0.006,-0.023107,-0.03888,0.010332,-0.049212,0.03577,0.075726,-0.039956
105630.KS,2017-08-15,-54.18,negative,Q2,-0.003984,-0.001397,-0.002587,-0.011952,0.006,-0.017952,0.047809,0.010332,0.037477,0.167331,0.075726,0.091604
034730.KS,2017-08-15,27.48,positive,Q4,-0.003704,-0.001397,-0.002306,0.0,0.006,-0.006,-0.025926,0.010332,-0.036258,0.094444,0.075726,0.018718
002020.KS,2017-08-15,-42.18,negative,Q2,-0.001524,-0.001397,-0.000127,-0.019817,0.006,-0.025817,0.044207,0.010332,0.033876,0.121951,0.075726,0.046225
161890.KS,2017-08-15,-19.7,negative,Q2,-0.007205,-0.001397,-0.005807,-0.023055,0.006,-0.029055,-0.092219,0.010332,-0.102551,0.128242,0.075726,0.052516
071050.KS,2017-08-15,3.29,positive,Q4,0.002963,-0.001397,0.00436,-0.007407,0.006,-0.013407,-0.04,0.010332,-0.050332,0.025185,0.075726,-0.050541
006800.KS,2017-08-15,119.04,positive,Q5,-0.009523,-0.001397,-0.008126,-0.019048,0.006,-0.025048,-0.028572,0.010332,-0.038903,0.057143,0.075726,-0.018583
005610.KS,2017-08-15,-14.01,negative,Q3,0.036789,-0.001397,0.038187,0.090301,0.006,0.084301,-0.013378,0.010332,-0.02371,-0.016722,0.075726,-0.092448
007310.KS,2017-08-15,5.97,positive,Q4,0.014436,-0.001397,0.015833,-0.001312,0.006,-0.007312,-0.01706,0.010332,-0.027392,0.055118,0.075726,-0.020608
005180.KS,2017-08-15,-79.7,negative,Q1,-0.016026,-0.001397,-0.014628,-0.027243,0.006,-0.033243,-0.048077,0.010332,-0.058409,0.017628,0.075726,-0.058098
005850.KS,2017-08-15,35.28,positive,Q5,-0.026316,-0.001397,-0.024918,-0.023924,0.006,-0.029924,-0.133972,0.010332,-0.144303,0.0,0.075726,-0.075726
066570.KS,2017-10-10,-6.32,negative,Q3,0.005721,0.006753,-0.001032,0.034325,0.010069,0.024256,0.098398,0.037593,0.060805,0.269421,0.012103,0.257318
108670.KS,2017-10-23,-18.11,negative,Q3,-0.021075,0.000807,-0.021882,-0.04215,0.013226,-0.055376,-0.046365,0.020084,-0.066449,-0.027184,0.019077,-0.04626
005300.KS,2017-10-24,-402.92,negative,Q1,0.0,-0.004762,0.004762,-0.031758,0.025665,-0.057423,-0.079025,0.017914,-0.096939,0.168404,0.027976,0.140428
051900.KS,2017-10-24,3.08,positive,Q4,0.059503,-0.004762,0.064265,0.031083,0.025665,0.005418,0.057726,0.017914,0.039813,0.050628,0.027976,0.022653
018260.KS,2017-10-25,10.84,positive,Q4,-0.01519,0.00645,-0.02164,0.027848,0.026497,0.001351,0.017722,0.025679,-0.007957,0.330205,0.037946,0.292259
031440.KS,2017-10-25,3.65,positive,Q4,-0.035461,0.00645,-0.041911,-0.067376,0.026497,-0.093873,-0.010638,0.025679,-0.036317,-0.00144,0.037946,-0.039386
207940.KS,2017-10-25,-211.04,negative,Q1,0.018893,0.00645,0.012443,0.059379,0.026497,0.032882,0.024292,0.025679,-0.001387,0.128205,0.037946,0.090259
028260.KS,2017-10-25,27.85,positive,Q4,-0.010274,0.00645,-0.016724,0.010274,0.026497,-0.016223,-0.05137,0.025679,-0.077049,-0.049486,0.037946,-0.087432
034220.KS,2017-10-25,0.7,positive,Q3,0.017301,0.00645,0.010851,0.025952,0.026497,-0.000546,0.083045,0.025679,0.057366,0.14399,0.037946,0.106044
011070.KS,2017-10-25,-7.47,negative,Q3,0.017143,0.00645,0.010693,-0.005714,0.026497,-0.032212,-0.011429,0.025679,-0.037108,-0.272954,0.037946,-0.3109
001120.KS,2017-10-25,-33.29,negative,Q2,0.005245,0.00645,-0.001205,0.022727,0.026497,-0.00377,-0.052448,0.025679,-0.078127,0.083477,0.037946,0.045531
003850.KS,2017-10-26,-47.49,negative,Q2,0.001274,0.002123,-0.000849,0.038217,0.024569,0.013648,0.122293,0.004478,0.117815,0.555675,0.040679,0.514997
005940.KS,2017-10-26,0.0,negative,Q3,-0.027973,0.002123,-0.030095,-0.017483,0.024569,-0.042052,-0.003497,0.004478,-0.007975,0.23204,0.040679,0.191361
071840.KS,2017-10-26,7.23,positive,Q4,0.013624,0.002123,0.011501,-0.02861,0.024569,-0.05318,-0.006812,0.004478,-0.01129,0.089455,0.040679,0.048776
105560.KS,2017-10-26,15.27,positive,Q4,0.005094,0.002123,0.002971,0.016978,0.024569,-0.007591,-0.023769,0.004478,-0.028247,0.17632,0.040679,0.135641
047050.KS,2017-10-26,-71.11,negative,Q1,-0.012626,0.002123,-0.014749,-0.025252,0.024569,-0.049821,-0.063131,0.004478,-0.067609,0.285612,0.040679,0.244933
012630.KS,2017-10-26,23.35,positive,Q4,0.0,0.002123,-0.002123,0.014963,0.024569,-0.009606,-0.028678,0.004478,-0.033156,0.109421,0.040679,0.068742
010130.KS,2017-10-26,-10.83,negative,Q3,0.003817,0.002123,0.001694,-0.019084,0.024569,-0.043653,-0.051527,0.004478,-0.056005,0.030596,0.040679,-0.010083
051910.KS,2017-10-26,-6.78,negative,Q3,0.0,0.002123,-0.002123,0.020962,0.024569,-0.003607,0.034525,0.004478,0.030047,0.105704,0.040679,0.065025
012750.KS,2017-10-26,9.82,positive,Q4,-0.002195,0.002123,-0.004318,0.051592,0.024569,0.027023,0.059276,0.004478,0.054798,0.107221,0.040679,0.066542
005380.KS,2017-10-26,-6.08,negative,Q3,-0.015773,0.002123,-0.017896,0.018927,0.024569,-0.005642,0.0,0.004478,-0.004478,-0.005874,0.040679,-0.046553
033780.KS,2017-10-26,-0.46,negative,Q3,0.0,0.002123,-0.002123,0.0,0.024569,-0.024569,0.168224,0.004478,0.163746,0.049136,0.040679,0.008457
000660.KS,2017-10-26,7.61,positive,Q4,0.017857,0.002123,0.015734,0.076531,0.024569,0.051962,0.059949,0.004478,0.055471,-0.026383,0.040679,-0.067061
005490.KS,2017-10-26,37.8,positive,Q5,-0.026393,0.002123,-0.028516,-0.045455,0.024569,-0.070024,-0.055718,0.004478,-0.060197,0.161531,0.040679,0.120852
003670.KS,2017-10-26,3.85,positive,Q4,-0.010327,0.002123,-0.01245,0.048193,0.024569,0.023624,0.246127,0.004478,0.241649,0.757487,0.040679,0.716808
035420.KS,2017-10-26,7.11,positive,Q4,-0.003413,0.002123,-0.005536,-0.018202,0.024569,-0.042772,-0.095563,0.004478,-0.100041,0.062053,0.040679,0.021374
000270.KS,2017-10-27,-62.49,negative,Q2,0.024602,0.008593,0.016009,0.01013,0.018977,-0.008847,-0.04631,0.0049,-0.05121,0.014311,0.026304,-0.011993
204320.KS,2017-10-27,-352.87,negative,Q1,0.020313,0.008593,0.011719,0.004688,0.018977,-0.01429,0.004688,0.0049,-0.000213,-0.136294,0.026304,-0.162598
103140.KS,2017-10-27,-68.87,negative,Q1,-0.017034,0.008593,-0.025627,-0.016032,0.018977,-0.035009,-0.07515,0.0049,-0.08005,0.056248,0.026304,0.029944
086790.KS,2017-10-27,-2.24,negative,Q3,-0.022426,0.008593,-0.031019,-0.041794,0.018977,-0.060771,-0.027523,0.0049,-0.032423,0.078209,0.026304,0.051905
008770.KS,2017-10-27,6.76,positive,Q4,0.022193,0.008593,0.0136,0.043081,0.018977,0.024104,0.143603,0.0049,0.138703,0.239106,0.026304,0.212802
011210.KS,2017-10-27,-55.72,negative,Q2,0.015748,0.008593,0.007155,0.034646,0.018977,0.015668,0.037795,0.0049,0.032895,-0.023862,0.026304,-0.050166
028050.KS,2017-10-27,-77.03,negative,Q1,-0.020081,0.008593,-0.028674,0.024096,0.018977,0.005118,0.024096,0.0049,0.019196,0.405622,0.026304,0.379318
004020.KS,2017-10-27,-22.36,negative,Q2,0.001742,0.008593,-0.006851,0.036585,0.018977,0.017608,-0.012195,0.0049,-0.017095,0.015194,0.026304,-0.011109
006360.KS,2017-10-27,-112.16,negative,Q1,0.0,0.008593,-0.008593,0.034615,0.018977,0.015638,0.048077,0.0049,0.043177,0.275687,0.026304,0.249383
064350.KS,2017-10-30,-7.34,negative,Q3,-0.007653,0.013093,-0.020746,0.010204,0.008722,0.001482,-0.040816,-0.004173,-0.036643,-0.125,0.017052,-0.142052
055550.KS,2017-10-30,3.4,positive,Q4,0.0,0.013093,-0.013093,-0.001992,0.008722,-0.010714,-0.037848,-0.004173,-0.033675,0.092888,0.017052,0.075836
004000.KS,2017-10-30,31.19,positive,Q5,0.118012,0.013093,0.104919,0.126708,0.008722,0.117986,0.480745,-0.004173,0.484918,0.932266,0.017052,0.915214
002790.KS,2017-10-30,-4.93,negative,Q3,0.003484,0.013093,-0.009609,0.080139,0.008722,0.071417,0.041812,-0.004173,0.045985,-0.007883,0.017052,-0.024936
012330.KS,2017-10-30,-13.55,negative,Q3,-0.005629,0.013093,-0.018722,-0.001876,0.008722,-0.010598,-0.011257,-0.004173,-0.007084,-0.058671,0.017052,-0.075724
090430.KS,2017-10-30,-11.37,negative,Q3,-0.020701,0.013093,-0.033794,0.019108,0.008722,0.010386,0.003185,-0.004173,0.007358,-0.042064,0.017052,-0.059116
010950.KS,2017-10-30,0.82,positive,Q3,0.003891,0.013093,-0.009202,-0.003891,0.008722,-0.012613,-0.062257,-0.004173,-0.058084,-0.005249,0.017052,-0.022301
009150.KS,2017-10-30,-0.44,negative,Q3,0.009615,0.013093,-0.003478,0.0,0.008722,-0.008722,-0.009615,-0.004173,-0.005443,0.032043,0.017052,0.014991
030000.KS,2017-10-30,72.15,positive,Q5,-0.021635,0.013093,-0.034728,-0.033654,0.008722,-0.042376,-0.012019,-0.004173,-0.007846,0.059621,0.017052,0.042569
011170.KS,2017-10-30,3.62,positive,Q4,0.018944,0.013093,0.005851,0.002706,0.008722,-0.006016,-0.047361,-0.004173,-0.043188,0.170578,0.017052,0.153525
086280.KS,2017-10-31,-5.02,negative,Q3,0.013289,-0.003955,0.017244,0.0,-0.001592,0.001592,-0.026578,-0.031332,0.004754,-0.045545,0.004721,-0.050266
