symbol,event_date,split_ratio,category,window,stock_ret_pct,bench_ret_pct,car_pct
APH,2000-04-26,2.0,2-for-1,-5,-3.1646,-1.3688,-1.7957
APH,2000-04-26,2.0,2-for-1,1,0.0,0.0,0.0
APH,2000-04-26,2.0,2-for-1,5,-14.1104,-3.6008,-10.5097
APH,2000-04-26,2.0,2-for-1,21,-25.7669,-5.5904,-20.1765
APH,2000-04-26,2.0,2-for-1,63,3.681,0.1514,3.5296
APH,2000-04-26,2.0,2-for-1,126,10.4294,-3.9252,14.3546
APH,2000-04-26,2.0,2-for-1,252,-29.4479,-14.3599,-15.088
MU,2000-05-02,2.0,2-for-1,-5,3.4939,2.7933,0.7006
MU,2000-05-02,2.0,2-for-1,1,0.0,0.0,0.0
MU,2000-05-02,2.0,2-for-1,5,-11.0161,0.4038,-11.4199
MU,2000-05-02,2.0,2-for-1,21,18.7603,3.2417,15.5185
MU,2000-05-02,2.0,2-for-1,63,27.0963,2.4678,24.6286
MU,2000-05-02,2.0,2-for-1,126,-47.5337,0.3365,-47.8702
MU,2000-05-02,2.0,2-for-1,252,-30.8287,-8.9288,-21.8999
ERIC,2000-05-08,4.0,4-for-1,-5,8.822,3.2362,5.5858
ERIC,2000-05-08,4.0,4-for-1,1,0.0,0.0,0.0
ERIC,2000-05-08,4.0,4-for-1,5,-3.295,2.8042,-6.0991
ERIC,2000-05-08,4.0,4-for-1,21,10.8237,4.3682,6.4555
ERIC,2000-05-08,4.0,4-for-1,63,-11.4083,5.0609,-16.4692
ERIC,2000-05-08,4.0,4-for-1,126,-33.6227,1.5306,-35.1532
ERIC,2000-05-08,4.0,4-for-1,252,-69.566,-9.7531,-59.8129
GE,2000-05-08,3.0,3-for-1,-5,1.3101,3.2362,-1.9261
GE,2000-05-08,3.0,3-for-1,1,0.0,0.0,0.0
GE,2000-05-08,3.0,3-for-1,5,4.0988,2.8042,1.2947
GE,2000-05-08,3.0,3-for-1,21,-0.9618,4.3682,-5.3301
GE,2000-05-08,3.0,3-for-1,63,2.8041,5.0609,-2.2568
GE,2000-05-08,3.0,3-for-1,126,3.285,1.5306,1.7544
GE,2000-05-08,3.0,3-for-1,252,-3.4774,-9.7531,6.2757
GGB,2000-05-09,2.0,2-for-1,-5,2.0006,1.9886,0.012
GGB,2000-05-09,2.0,2-for-1,1,0.0,0.0,0.0
GGB,2000-05-09,2.0,2-for-1,5,-5.2354,6.195,-11.4304
GGB,2000-05-09,2.0,2-for-1,21,2.6177,6.355,-3.7373
GGB,2000-05-09,2.0,2-for-1,63,13.2679,7.898,5.3698
GGB,2000-05-09,2.0,2-for-1,126,-16.6511,4.6062,-21.2573
GGB,2000-05-09,2.0,2-for-1,252,-22.3645,-8.0581,-14.3065
STM,2000-05-09,3.0,3-for-1,-5,2.0639,1.9886,0.0753
STM,2000-05-09,3.0,3-for-1,1,0.0,0.0,0.0
STM,2000-05-09,3.0,3-for-1,5,15.3704,6.195,9.1754
STM,2000-05-09,3.0,3-for-1,21,14.7354,6.355,8.3804
STM,2000-05-09,3.0,3-for-1,63,-10.7937,7.898,-18.6917
STM,2000-05-09,3.0,3-for-1,126,-12.4074,4.6062,-17.0136
STM,2000-05-09,3.0,3-for-1,252,-34.9471,-8.0581,-26.889
AXP,2000-05-11,3.0,3-for-1,-5,-2.5137,0.3799,-2.8936
AXP,2000-05-11,3.0,3-for-1,1,0.0,0.0,0.0
AXP,2000-05-11,3.0,3-for-1,5,3.1111,0.3869,2.7242
AXP,2000-05-11,3.0,3-for-1,21,6.8254,1.4482,5.3772
AXP,2000-05-11,3.0,3-for-1,63,16.9841,2.9737,14.0104
AXP,2000-05-11,3.0,3-for-1,126,15.746,-1.0944,16.8404
AXP,2000-05-11,3.0,3-for-1,252,-15.3333,-11.4305,-3.9029
NVS,2000-05-11,2.0,2-for-1,-5,-4.9597,0.3799,-5.3396
NVS,2000-05-11,2.0,2-for-1,1,0.0,0.0,0.0
NVS,2000-05-11,2.0,2-for-1,5,-4.582,0.3869,-4.969
NVS,2000-05-11,2.0,2-for-1,21,3.4056,1.4482,1.9574
NVS,2000-05-11,2.0,2-for-1,63,3.5913,2.9737,0.6176
NVS,2000-05-11,2.0,2-for-1,126,9.3498,-1.0944,10.4443
NVS,2000-05-11,2.0,2-for-1,252,13.6223,-11.4305,25.0528
ALKS,2000-05-15,2.0,2-for-1,-5,3.6403,-1.9452,5.5855
ALKS,2000-05-15,2.0,2-for-1,1,0.0,0.0,0.0
ALKS,2000-05-15,2.0,2-for-1,5,-13.9535,-4.5097,-9.4437
ALKS,2000-05-15,2.0,2-for-1,21,6.6445,0.7965,5.848
ALKS,2000-05-15,2.0,2-for-1,63,-13.289,2.0127,-15.3017
ALKS,2000-05-15,2.0,2-for-1,126,0.1661,-6.404,6.5702
ALKS,2000-05-15,2.0,2-for-1,252,-28.7973,-13.1956,-15.6018
SYK,2000-05-15,2.0,2-for-1,-5,-4.1667,-1.9452,-2.2214
SYK,2000-05-15,2.0,2-for-1,1,0.0,0.0,0.0
SYK,2000-05-15,2.0,2-for-1,5,-5.8784,-4.5097,-1.3686
SYK,2000-05-15,2.0,2-for-1,21,7.2297,0.7965,6.4333
SYK,2000-05-15,2.0,2-for-1,63,23.1081,2.0127,21.0954
SYK,2000-05-15,2.0,2-for-1,126,30.6081,-6.404,37.0122
SYK,2000-05-15,2.0,2-for-1,252,52.7027,-13.1956,65.8983
SU,2000-05-16,2.0,2-for-1,-5,-1.8072,-3.6595,1.8522
SU,2000-05-16,2.0,2-for-1,1,0.0,0.0,0.0
SU,2000-05-16,2.0,2-for-1,5,-2.0649,-4.9271,2.8622
SU,2000-05-16,2.0,2-for-1,21,-0.885,2.0666,-2.9515
SU,2000-05-16,2.0,2-for-1,63,-8.5546,3.002,-11.5565
SU,2000-05-16,2.0,2-for-1,126,-13.8643,-6.1562,-7.7081
SU,2000-05-16,2.0,2-for-1,252,17.6991,-10.2132,27.9123
CYTH,2000-05-22,2.0,2-for-1,-5,-3.5657,3.7196,-7.2853
CYTH,2000-05-22,2.0,2-for-1,1,0.0,0.0,0.0
CYTH,2000-05-22,2.0,2-for-1,5,-64.7059,3.2605,-67.9664
CYTH,2000-05-22,2.0,2-for-1,21,-61.76,7.4133,-69.1733
CYTH,2000-05-22,2.0,2-for-1,63,-73.5247,9.3124,-82.8371
CYTH,2000-05-22,2.0,2-for-1,126,-80.8847,-0.5034,-80.3813
CYTH,2000-05-22,2.0,2-for-1,252,-87.7647,-3.7067,-84.058
PAYX,2000-05-23,1.5,other,-5,3.9704,6.2922,-2.3218
PAYX,2000-05-23,1.5,other,1,0.0,0.0,0.0
PAYX,2000-05-23,1.5,other,5,5.6568,1.8235,3.8333
PAYX,2000-05-23,1.5,other,21,20.9302,4.0747,16.8555
PAYX,2000-05-23,1.5,other,63,37.335,7.3728,29.9622
PAYX,2000-05-23,1.5,other,126,79.9497,-3.5007,83.4504
PAYX,2000-05-23,1.5,other,252,20.8674,-6.8663,27.7337
TXN,2000-05-23,2.0,2-for-1,-5,15.5443,6.2922,9.2521
TXN,2000-05-23,2.0,2-for-1,1,0.0,0.0,0.0
TXN,2000-05-23,2.0,2-for-1,5,5.6635,1.8235,3.84
TXN,2000-05-23,2.0,2-for-1,21,16.4692,4.0747,12.3945
TXN,2000-05-23,2.0,2-for-1,63,-3.6256,7.3728,-10.9984
TXN,2000-05-23,2.0,2-for-1,126,-38.0806,-3.5007,-34.5799
TXN,2000-05-23,2.0,2-for-1,252,-42.0142,-6.8663,-35.1479
CNXN,2000-05-24,1.5,other,-5,-1.1103,3.4894,-4.5997
CNXN,2000-05-24,1.5,other,1,0.0,0.0,0.0
CNXN,2000-05-24,1.5,other,5,21.4914,5.4175,16.0739
CNXN,2000-05-24,1.5,other,21,41.0834,4.9822,36.1011
CNXN,2000-05-24,1.5,other,63,54.4847,9.6896,44.7951
CNXN,2000-05-24,1.5,other,126,-32.114,-1.3057,-30.8083
CNXN,2000-05-24,1.5,other,252,-52.9722,-4.9593,-48.0129
EBAY,2000-05-25,2.0,2-for-1,-5,2.4691,4.0087,-1.5396
EBAY,2000-05-25,2.0,2-for-1,1,0.0,0.0,0.0
EBAY,2000-05-25,2.0,2-for-1,5,24.6552,7.1388,17.5164
EBAY,2000-05-25,2.0,2-for-1,21,-15.3448,6.2121,-21.5569
EBAY,2000-05-25,2.0,2-for-1,63,-0.8621,9.9073,-10.7694
EBAY,2000-05-25,2.0,2-for-1,126,-46.8966,-3.7753,-43.1212
EBAY,2000-05-25,2.0,2-for-1,252,0.3448,-6.1778,6.5226
SONY,2000-05-25,2.0,2-for-1,-5,12.9947,4.0087,8.986
SONY,2000-05-25,2.0,2-for-1,1,0.0,0.0,0.0
SONY,2000-05-25,2.0,2-for-1,5,9.17,7.1388,2.0312
SONY,2000-05-25,2.0,2-for-1,21,2.6774,6.2121,-3.5347
SONY,2000-05-25,2.0,2-for-1,63,13.253,9.9073,3.3457
SONY,2000-05-25,2.0,2-for-1,126,-20.2811,-3.7753,-16.5058
SONY,2000-05-25,2.0,2-for-1,252,-8.5676,-6.1778,-2.3898
AEG,2000-05-30,2.0,2-for-1,-5,0.1346,-1.7062,1.8408
AEG,2000-05-30,2.0,2-for-1,1,0.0,0.0,0.0
AEG,2000-05-30,2.0,2-for-1,5,1.0497,2.5536,-1.5039
AEG,2000-05-30,2.0,2-for-1,21,-0.9097,2.1667,-3.0764
AEG,2000-05-30,2.0,2-for-1,63,12.2463,6.5222,5.7241
AEG,2000-05-30,2.0,2-for-1,126,13.6459,-4.2892,17.9351
AEG,2000-05-30,2.0,2-for-1,252,-24.7026,-11.331,-13.3716
BBWI,2000-05-31,2.0,2-for-1,-5,1.0563,-3.3717,4.428
BBWI,2000-05-31,2.0,2-for-1,1,0.0,0.0,0.0
BBWI,2000-05-31,2.0,2-for-1,5,-2.8725,1.4993,-4.3719
BBWI,2000-05-31,2.0,2-for-1,21,-9.1562,-0.5432,-8.613
BBWI,2000-05-31,2.0,2-for-1,63,-12.9264,4.7153,-17.6417
BBWI,2000-05-31,2.0,2-for-1,126,-5.7451,-7.5511,1.806
BBWI,2000-05-31,2.0,2-for-1,252,-29.982,-12.3968,-17.5853
SCHW,2000-05-31,1.5,other,-5,-5.6386,-3.3717,-2.2669
SCHW,2000-05-31,1.5,other,1,0.0,0.0,0.0
SCHW,2000-05-31,1.5,other,5,9.0307,1.4993,7.5314
SCHW,2000-05-31,1.5,other,21,14.7991,-0.5432,15.3423
SCHW,2000-05-31,1.5,other,63,28.6052,4.7153,23.8899
SCHW,2000-05-31,1.5,other,126,-4.87,-7.5511,2.6811
SCHW,2000-05-31,1.5,other,252,-35.3664,-12.3968,-22.9696
AES,2000-06-02,2.0,2-for-1,-5,-9.1062,-6.7699,-2.3363
AES,2000-06-02,2.0,2-for-1,1,0.0,0.0,0.0
AES,2000-06-02,2.0,2-for-1,5,9.3695,-0.3648,9.7343
AES,2000-06-02,2.0,2-for-1,21,7.08,0.3434,6.7366
AES,2000-06-02,2.0,2-for-1,63,45.2624,3.788,41.4745
AES,2000-06-02,2.0,2-for-1,126,18.2106,-9.647,27.8576
AES,2000-06-02,2.0,2-for-1,252,1.5851,-12.5228,14.1079
MSI,2000-06-02,3.0,3-for-1,-5,-17.3462,-6.7699,-10.5763
MSI,2000-06-02,3.0,3-for-1,1,0.0,0.0,0.0
MSI,2000-06-02,3.0,3-for-1,5,-8.2303,-0.3648,-7.8654
MSI,2000-06-02,3.0,3-for-1,21,-21.123,0.3434,-21.4664
MSI,2000-06-02,3.0,3-for-1,63,-4.9868,3.788,-8.7748
MSI,2000-06-02,3.0,3-for-1,126,-47.0809,-9.647,-37.4339
MSI,2000-06-02,3.0,3-for-1,252,-62.2137,-12.5228,-49.6909
UONE,2000-06-07,3.0,3-for-1,-5,-9.6664,-3.1685,-6.4979
UONE,2000-06-07,3.0,3-for-1,1,0.0,0.0,0.0
UONE,2000-06-07,3.0,3-for-1,5,-13.4501,0.6448,-14.0949
UONE,2000-06-07,3.0,3-for-1,21,-3.263,1.0425,-4.3055
UONE,2000-06-07,3.0,3-for-1,63,-17.9069,2.0527,-19.9595
UONE,2000-06-07,3.0,3-for-1,126,-50.1393,-5.7926,-44.3467
UONE,2000-06-07,3.0,3-for-1,252,-15.6785,-11.8109,-3.8676
CAKE,2000-06-09,1.5,other,-5,-5.2326,0.8616,-6.0942
CAKE,2000-06-09,1.5,other,1,0.0,0.0,0.0
CAKE,2000-06-09,1.5,other,5,-7.5975,1.4166,-9.0141
CAKE,2000-06-09,1.5,other,21,19.5072,2.4954,17.0118
CAKE,2000-06-09,1.5,other,63,25.6674,3.6504,22.0169
CAKE,2000-06-09,1.5,other,126,54.8255,-7.3009,62.1263
CAKE,2000-06-09,1.5,other,252,27.1047,-12.041,39.1457
AA,2000-06-12,2.0,2-for-1,-5,5.7181,1.5473,4.1707
AA,2000-06-12,2.0,2-for-1,1,0.0,0.0,0.0
AA,2000-06-12,2.0,2-for-1,5,7.1299,0.8236,6.3063
AA,2000-06-12,2.0,2-for-1,21,14.4862,1.2729,13.2133
AA,2000-06-12,2.0,2-for-1,63,13.196,1.5938,11.6023
AA,2000-06-12,2.0,2-for-1,126,9.8914,-8.7924,18.6837
AA,2000-06-12,2.0,2-for-1,252,46.8311,-13.809,60.6401
HWM,2000-06-12,2.0,2-for-1,-5,5.7444,1.5473,4.197
HWM,2000-06-12,2.0,2-for-1,1,0.0,0.0,0.0
HWM,2000-06-12,2.0,2-for-1,5,6.6472,0.8236,5.8236
HWM,2000-06-12,2.0,2-for-1,21,13.9681,1.2729,12.6952
HWM,2000-06-12,2.0,2-for-1,63,14.5969,1.5938,13.0031
HWM,2000-06-12,2.0,2-for-1,126,9.3196,-8.7924,18.1119
HWM,2000-06-12,2.0,2-for-1,252,45.969,-13.809,59.778
JPM,2000-06-12,1.5,other,-5,8.8109,1.5473,7.2636
JPM,2000-06-12,1.5,other,1,0.0,0.0,0.0
JPM,2000-06-12,1.5,other,5,-2.7202,0.8236,-3.5438
JPM,2000-06-12,1.5,other,21,5.6563,1.2729,4.3834
JPM,2000-06-12,1.5,other,63,20.1641,1.5938,18.5703
JPM,2000-06-12,1.5,other,126,-15.8031,-8.7924,-7.0107
JPM,2000-06-12,1.5,other,252,-6.9948,-13.809,6.8141
VSH,2000-06-12,1.5,other,-5,17.5562,1.5473,16.0088
VSH,2000-06-12,1.5,other,1,0.0,0.0,0.0
VSH,2000-06-12,1.5,other,5,-1.9874,0.8236,-2.811
VSH,2000-06-12,1.5,other,21,-17.6972,1.2729,-18.97
VSH,2000-06-12,1.5,other,63,-26.8454,1.5938,-28.4392
VSH,2000-06-12,1.5,other,126,-53.5962,-8.7924,-44.8038
VSH,2000-06-12,1.5,other,252,-58.8644,-13.809,-45.0554
RHI,2000-06-13,2.0,2-for-1,-5,5.2138,-0.7701,5.9839
RHI,2000-06-13,2.0,2-for-1,1,0.0,0.0,0.0
RHI,2000-06-13,2.0,2-for-1,5,-0.2077,0.299,-0.5067
RHI,2000-06-13,2.0,2-for-1,21,4.7767,1.5483,3.2284
RHI,2000-06-13,2.0,2-for-1,63,4.5691,0.6727,3.8963
RHI,2000-06-13,2.0,2-for-1,126,0.6231,-5.7875,6.4106
RHI,2000-06-13,2.0,2-for-1,252,-6.9055,-14.693,7.7875
RMBS,2000-06-15,4.0,4-for-1,-5,1.323,-0.8419,2.1649
RMBS,2000-06-15,4.0,4-for-1,1,0.0,0.0,0.0
RMBS,2000-06-15,4.0,4-for-1,5,16.4918,-0.6554,17.1472
RMBS,2000-06-15,4.0,4-for-1,21,30.1349,3.0085,27.1264
RMBS,2000-06-15,4.0,4-for-1,63,-1.5742,2.0845,-3.6587
RMBS,2000-06-15,4.0,4-for-1,126,-43.0285,-6.898,-36.1305
RMBS,2000-06-15,4.0,4-for-1,252,-86.8546,-15.945,-70.9096
JNPR,2000-06-16,2.0,2-for-1,-5,-0.8675,-0.2364,-0.6311
JNPR,2000-06-16,2.0,2-for-1,1,0.0,0.0,0.0
JNPR,2000-06-16,2.0,2-for-1,5,-1.9514,-2.7583,0.807
JNPR,2000-06-16,2.0,2-for-1,21,29.7923,0.8805,28.9118
JNPR,2000-06-16,2.0,2-for-1,63,61.0247,-1.411,62.4357
JNPR,2000-06-16,2.0,2-for-1,126,8.776,-9.2404,18.0164
JNPR,2000-06-16,2.0,2-for-1,252,-77.4079,-17.4093,-59.9986
DD,2000-06-19,3.0,3-for-1,-5,3.0635,-2.6416,5.7051
DD,2000-06-19,3.0,3-for-1,1,0.0,0.0,0.0
DD,2000-06-19,3.0,3-for-1,5,-7.5112,-1.1604,-6.3508
DD,2000-06-19,3.0,3-for-1,21,-6.1659,0.4152,-6.5811
DD,2000-06-19,3.0,3-for-1,63,-25.6726,-1.9802,-23.6924
DD,2000-06-19,3.0,3-for-1,126,-5.7175,-10.9763,5.2588
DD,2000-06-19,3.0,3-for-1,252,8.0717,-16.7572,24.8289
DLTR,2000-06-20,1.5,other,-5,-8.5743,-0.4684,-8.1059
DLTR,2000-06-20,1.5,other,1,0.0,0.0,0.0
DLTR,2000-06-20,1.5,other,5,-1.9969,-1.8426,-0.1543
DLTR,2000-06-20,1.5,other,21,9.5238,1.8532,7.6706
DLTR,2000-06-20,1.5,other,63,4.9539,-1.0438,5.9977
DLTR,2000-06-20,1.5,other,126,-10.5991,-9.7561,-0.843
DLTR,2000-06-20,1.5,other,252,-38.1874,-16.285,-21.9024
MTZ,2000-06-20,1.5,other,-5,14.3011,-0.4684,14.7695
MTZ,2000-06-20,1.5,other,1,0.0,0.0,0.0
MTZ,2000-06-20,1.5,other,5,2.3649,-1.8426,4.2074
MTZ,2000-06-20,1.5,other,21,4.8986,1.8532,3.0454
MTZ,2000-06-20,1.5,other,63,-7.2635,-1.0438,-6.2197
MTZ,2000-06-20,1.5,other,126,-30.4054,-9.7561,-20.6493
MTZ,2000-06-20,1.5,other,252,-61.0811,-16.285,-44.7961
SEIC,2000-06-20,3.0,3-for-1,-5,3.6739,-0.4684,4.1424
SEIC,2000-06-20,3.0,3-for-1,1,0.0,0.0,0.0
SEIC,2000-06-20,3.0,3-for-1,5,-0.365,-1.8426,1.4776
SEIC,2000-06-20,3.0,3-for-1,21,45.9854,1.8532,44.1322
SEIC,2000-06-20,3.0,3-for-1,63,55.4745,-1.0438,56.5182
SEIC,2000-06-20,3.0,3-for-1,126,151.0949,-9.7561,160.851
SEIC,2000-06-20,3.0,3-for-1,252,101.8248,-16.285,118.1098
AAPL,2000-06-21,2.0,2-for-1,-5,-18.7078,-0.2556,-18.4521
AAPL,2000-06-21,2.0,2-for-1,1,0.0,0.0,0.0
AAPL,2000-06-21,2.0,2-for-1,5,1.2794,-0.0433,1.3227
AAPL,2000-06-21,2.0,2-for-1,21,-0.349,1.4168,-1.7659
AAPL,2000-06-21,2.0,2-for-1,63,13.5631,-0.2596,13.8227
AAPL,2000-06-21,2.0,2-for-1,126,-73.9532,-10.2206,-63.7325
AAPL,2000-06-21,2.0,2-for-1,252,-58.1579,-14.0277,-44.1302
NVDA,2000-06-27,2.0,2-for-1,-5,10.176,1.9206,8.2554
NVDA,2000-06-27,2.0,2-for-1,1,0.0,0.0,0.0
NVDA,2000-06-27,2.0,2-for-1,5,-20.3469,-0.6492,-19.6977
NVDA,2000-06-27,2.0,2-for-1,21,-22.9949,-0.1298,-22.8651
NVDA,2000-06-27,2.0,2-for-1,63,13.1367,-1.926,15.0627
NVDA,2000-06-27,2.0,2-for-1,126,-50.9113,-8.5804,-42.3309
NVDA,2000-06-27,2.0,2-for-1,252,32.6277,-15.6135,48.2412
PUK,2000-06-28,2.5,other,1,0.0,0.0,0.0
PUK,2000-06-28,2.5,other,5,2.9657,1.0924,1.8733
PUK,2000-06-28,2.5,other,21,-4.6339,-1.442,-3.1919
PUK,2000-06-28,2.5,other,63,-2.873,-0.4588,-2.4142
PUK,2000-06-28,2.5,other,126,15.1993,-7.0243,22.2235
PUK,2000-06-28,2.5,other,252,-11.5848,-14.3325,2.7477
FDBC,2000-07-13,2.0,2-for-1,-5,0.0,-2.6919,2.6919
FDBC,2000-07-13,2.0,2-for-1,1,0.0,0.0,0.0
FDBC,2000-07-13,2.0,2-for-1,5,-3.5602,-0.4165,-3.1437
FDBC,2000-07-13,2.0,2-for-1,21,2.0942,-2.5409,4.6351
FDBC,2000-07-13,2.0,2-for-1,63,4.1885,-9.5074,13.6959
FDBC,2000-07-13,2.0,2-for-1,126,2.0942,-12.0796,14.1738
FDBC,2000-07-13,2.0,2-for-1,252,3.1414,-18.2755,21.4169
KOPN,2000-07-13,2.0,2-for-1,-5,-15.3912,-2.6919,-12.6993
KOPN,2000-07-13,2.0,2-for-1,1,0.0,0.0,0.0
KOPN,2000-07-13,2.0,2-for-1,5,-34.4926,-0.4165,-34.0761
KOPN,2000-07-13,2.0,2-for-1,21,-32.4059,-2.5409,-29.865
KOPN,2000-07-13,2.0,2-for-1,63,-65.3028,-9.5074,-55.7953
KOPN,2000-07-13,2.0,2-for-1,126,-68.9034,-12.0796,-56.8239
KOPN,2000-07-13,2.0,2-for-1,252,-67.5025,-18.2755,-49.2269
QGEN,2000-07-14,4.0,4-for-1,-5,-5.6532,-2.0931,-3.5601
QGEN,2000-07-14,4.0,4-for-1,1,0.0,0.0,0.0
QGEN,2000-07-14,4.0,4-for-1,5,-7.199,-2.1905,-5.0086
QGEN,2000-07-14,4.0,4-for-1,21,-12.6507,-1.137,-11.5138
QGEN,2000-07-14,4.0,4-for-1,63,-39.4374,-11.6199,-27.8175
QGEN,2000-07-14,4.0,4-for-1,126,-43.4737,-12.0997,-31.374
QGEN,2000-07-14,4.0,4-for-1,252,-68.4606,-19.1718,-49.2888
FITB,2000-07-17,1.5,other,-5,3.0037,-2.0862,5.0899
FITB,2000-07-17,1.5,other,1,0.0,0.0,0.0
FITB,2000-07-17,1.5,other,5,-1.8571,-1.956,0.0989
FITB,2000-07-17,1.5,other,21,4.2381,-0.4101,4.6482
FITB,2000-07-17,1.5,other,63,22.4286,-7.9188,30.3474
FITB,2000-07-17,1.5,other,126,31.1905,-10.8108,42.0013
FITB,2000-07-17,1.5,other,252,47.0,-17.7411,64.7411
FHI,2000-07-18,1.5,other,-5,-1.9676,-1.0832,-0.8844
FHI,2000-07-18,1.5,other,1,0.0,0.0,0.0
FHI,2000-07-18,1.5,other,5,-0.6726,-0.8376,0.1649
FHI,2000-07-18,1.5,other,21,-11.5471,0.0424,-11.5895
FHI,2000-07-18,1.5,other,63,-6.6143,-6.743,0.1287
FHI,2000-07-18,1.5,other,126,15.9193,-9.6692,25.5885
FHI,2000-07-18,1.5,other,252,21.9731,-17.6315,39.6046
TGT,2000-07-20,2.0,2-for-1,-5,1.8857,-0.5542,2.44
TGT,2000-07-20,2.0,2-for-1,1,0.0,0.0,0.0
TGT,2000-07-20,2.0,2-for-1,5,4.1808,-1.5677,5.7485
TGT,2000-07-20,2.0,2-for-1,21,-12.1469,1.3544,-13.5013
TGT,2000-07-20,2.0,2-for-1,63,-19.661,-8.8728,-10.7882
TGT,2000-07-20,2.0,2-for-1,126,9.8305,-8.7555,18.586
TGT,2000-07-20,2.0,2-for-1,252,25.3107,-16.9244,42.2351
PDCO,2000-07-24,2.0,2-for-1,-5,1.7263,2.8317,-1.1054
PDCO,2000-07-24,2.0,2-for-1,1,0.0,0.0,0.0
PDCO,2000-07-24,2.0,2-for-1,5,6.5351,-2.9295,9.4647
PDCO,2000-07-24,2.0,2-for-1,21,-13.3169,1.9887,-15.3056
PDCO,2000-07-24,2.0,2-for-1,63,7.7682,-4.7899,12.5581
PDCO,2000-07-24,2.0,2-for-1,126,17.016,-7.1849,24.2009
PDCO,2000-07-24,2.0,2-for-1,252,32.799,-19.1382,51.9373
CHKP,2000-07-26,2.0,2-for-1,-5,-7.6489,1.8355,-9.4843
CHKP,2000-07-26,2.0,2-for-1,1,0.0,0.0,0.0
CHKP,2000-07-26,2.0,2-for-1,5,-5.4308,-0.5417,-4.8891
CHKP,2000-07-26,2.0,2-for-1,21,11.7493,4.0845,7.6648
CHKP,2000-07-26,2.0,2-for-1,63,41.5144,-3.7378,45.2522
CHKP,2000-07-26,2.0,2-for-1,126,19.8433,-5.9047,25.748
CHKP,2000-07-26,2.0,2-for-1,252,-47.6261,-16.2947,-31.3314
AIG,2000-07-31,1.5,other,-5,-9.3366,2.6875,-12.0241
AIG,2000-07-31,1.5,other,1,0.0,0.0,0.0
AIG,2000-07-31,1.5,other,5,1.1371,2.9447,-1.8076
AIG,2000-07-31,1.5,other,21,-2.059,5.5063,-7.5653
AIG,2000-07-31,1.5,other,63,7.6515,-2.9557,10.6072
AIG,2000-07-31,1.5,other,126,-0.7022,-3.6891,2.9869
AIG,2000-07-31,1.5,other,252,-5.2131,-14.7126,9.4996
INTC,2000-07-31,2.0,2-for-1,-5,3.3729,2.6875,0.6853
INTC,2000-07-31,2.0,2-for-1,1,0.0,0.0,0.0
INTC,2000-07-31,2.0,2-for-1,5,-2.5857,2.9447,-5.5305
INTC,2000-07-31,2.0,2-for-1,21,14.6434,5.5063,9.1371
INTC,2000-07-31,2.0,2-for-1,63,-28.2254,-2.9557,-25.2697
INTC,2000-07-31,2.0,2-for-1,126,-42.7055,-3.6891,-39.0164
INTC,2000-07-31,2.0,2-for-1,252,-53.7833,-14.7126,-39.0707
KLIC,2000-08-01,2.0,2-for-1,-5,9.5926,2.3864,7.2061
KLIC,2000-08-01,2.0,2-for-1,1,0.0,0.0,0.0
KLIC,2000-08-01,2.0,2-for-1,5,-30.2218,2.8322,-33.054
KLIC,2000-08-01,2.0,2-for-1,21,-15.5235,3.976,-19.4995
KLIC,2000-08-01,2.0,2-for-1,63,-38.7313,-2.5599,-36.1714
KLIC,2000-08-01,2.0,2-for-1,126,-24.6003,-4.7059,-19.8944
KLIC,2000-08-01,2.0,2-for-1,252,-19.3399,-14.6078,-4.732
F,2000-08-03,1.748175,other,-5,-8.126,-0.1514,-7.9746
F,2000-08-03,1.748175,other,1,0.0,0.0,0.0
F,2000-08-03,1.748175,other,5,0.0,0.2367,-0.2367
F,2000-08-03,1.748175,other,21,-14.1549,4.1859,-18.3408
F,2000-08-03,1.748175,other,63,-10.3247,-2.4212,-7.9036
F,2000-08-03,1.748175,other,126,-1.582,-7.3927,5.8106
F,2000-08-03,1.748175,other,252,-10.408,-15.7646,5.3566
BBBY,2000-08-14,2.0,2-for-1,-5,1.4741,-0.7808,2.2548
BBBY,2000-08-14,2.0,2-for-1,1,0.0,0.0,0.0
BBBY,2000-08-14,2.0,2-for-1,5,-3.0329,0.8976,-3.9305
BBBY,2000-08-14,2.0,2-for-1,21,22.895,-0.1795,23.0745
BBBY,2000-08-14,2.0,2-for-1,63,22.2216,-8.1732,30.3948
BBBY,2000-08-14,2.0,2-for-1,126,42.7571,-10.8342,53.5913
BBBY,2000-08-14,2.0,2-for-1,252,60.9115,-19.1447,80.0561
AMD,2000-08-22,2.0,2-for-1,-5,-7.0848,-0.7233,-6.3614
AMD,2000-08-22,2.0,2-for-1,1,0.0,0.0,0.0
AMD,2000-08-22,2.0,2-for-1,5,0.0,0.6369,-0.6369
AMD,2000-08-22,2.0,2-for-1,21,-31.1079,-5.1686,-25.9393
AMD,2000-08-22,2.0,2-for-1,63,-41.3525,-10.4834,-30.8691
AMD,2000-08-22,2.0,2-for-1,126,-39.5683,-16.1324,-23.4359
AMD,2000-08-22,2.0,2-for-1,252,-58.2446,-21.5516,-36.693
BDC,2000-08-22,1.5,other,-5,-13.2939,-0.7233,-12.5705
BDC,2000-08-22,1.5,other,1,0.0,0.0,0.0
BDC,2000-08-22,1.5,other,5,-3.3261,0.6369,-3.9631
